keyword,cluster,intent,language,priority,target_url,coverage,exam_ids,basis
tnpsc group iv photo size,exam-file-size,informational,en,1,/exam/tnpsc-combined-civil-services-examination-iv-group-iv-services/rules,explains,tnpsc-combined-civil-services-examination-iv-group-iv-services,record tnpsc-combined-civil-services-examination-iv-group-iv-services
tnpsc group iv signature size,exam-file-size,informational,en,1,/exam/tnpsc-combined-civil-services-examination-iv-group-iv-services/rules,explains,tnpsc-combined-civil-services-examination-iv-group-iv-services,record tnpsc-combined-civil-services-examination-iv-group-iv-services
ts dsc photo size,exam-file-size,informational,en,1,/exam/telangana-dsc-teacher-recruitment/rules,explains,telangana-dsc-teacher-recruitment,record telangana-dsc-teacher-recruitment
ts dsc signature size,exam-file-size,informational,en,1,/exam/telangana-dsc-teacher-recruitment/rules,explains,telangana-dsc-teacher-recruitment,record telangana-dsc-teacher-recruitment
ts eamcet photo size,exam-file-size,informational,en,1,/exam/tg-eapcet/rules,explains,tg-eapcet,record tg-eapcet
ts eamcet signature size,exam-file-size,informational,en,1,/exam/tg-eapcet/rules,explains,tg-eapcet,record tg-eapcet
ts polycet photo size,exam-file-size,informational,en,1,/exam/tg-ts-polycet/rules,explains,tg-ts-polycet,record tg-ts-polycet
ts polycet signature size,exam-file-size,informational,en,1,/exam/tg-ts-polycet/rules,explains,tg-ts-polycet,record tg-ts-polycet
ts tet photo size,exam-file-size,informational,en,1,/exam/telangana-teacher-eligibility-test-tg-tet/rules,explains,telangana-teacher-eligibility-test-tg-tet,record telangana-teacher-eligibility-test-tg-tet
ts tet signature size,exam-file-size,informational,en,1,/exam/telangana-teacher-eligibility-test-tg-tet/rules,explains,telangana-teacher-eligibility-test-tg-tet,record telangana-teacher-eligibility-test-tg-tet
tspsc group 1 photo size,exam-file-size,informational,en,1,/exam/tgpsc-group-i-services-examination/rules,explains,tgpsc-group-i-services-examination,record tgpsc-group-i-services-examination
tspsc group 1 signature size,exam-file-size,informational,en,1,/exam/tgpsc-group-i-services-examination/rules,explains,tgpsc-group-i-services-examination,record tgpsc-group-i-services-examination
tspsc group 2 photo size,exam-file-size,informational,en,1,/exam/tgpsc-group-ii-services-examination/rules,explains,tgpsc-group-ii-services-examination,record tgpsc-group-ii-services-examination
tspsc group 2 signature size,exam-file-size,informational,en,1,/exam/tgpsc-group-ii-services-examination/rules,explains,tgpsc-group-ii-services-examination,record tgpsc-group-ii-services-examination
tspsc group 3 photo size,exam-file-size,informational,en,1,/exam/tgpsc-group-iii-services-examination/rules,explains,tgpsc-group-iii-services-examination,record tgpsc-group-iii-services-examination
tspsc group 3 signature size,exam-file-size,informational,en,1,/exam/tgpsc-group-iii-services-examination/rules,explains,tgpsc-group-iii-services-examination,record tgpsc-group-iii-services-examination
tspsc group 4 photo size,exam-file-size,informational,en,1,/exam/tspsc-group-iv-services/rules,explains,tspsc-group-iv-services,record tspsc-group-iv-services
tspsc group 4 signature size,exam-file-size,informational,en,1,/exam/tspsc-group-iv-services/rules,explains,tspsc-group-iv-services,record tspsc-group-iv-services
ugc net photo size,exam-file-size,informational,en,1,/exam/ugc-net-june-2026/rules,explains,ugc-net-june-2026,record ugc-net-june-2026
ugc net signature size,exam-file-size,informational,en,1,/exam/ugc-net-june-2026/rules,explains,ugc-net-june-2026,record ugc-net-june-2026
up bed jee photo size,exam-file-size,informational,en,1,/exam/up-b-ed-joint-entrance-examination/rules,explains,up-b-ed-joint-entrance-examination,record up-b-ed-joint-entrance-examination
up bed jee signature size,exam-file-size,informational,en,1,/exam/up-b-ed-joint-entrance-examination/rules,explains,up-b-ed-joint-entrance-examination,record up-b-ed-joint-entrance-examination
up bed photo size,exam-file-size,informational,en,1,/exam/up-b-ed-joint-entrance-examination/rules,explains,up-b-ed-joint-entrance-examination,record up-b-ed-joint-entrance-examination
up bed signature size,exam-file-size,informational,en,1,/exam/up-b-ed-joint-entrance-examination/rules,explains,up-b-ed-joint-entrance-examination,record up-b-ed-joint-entrance-examination
up constable signature size,exam-file-size,informational,en,1,/exam/uttar-pradesh-police-constable-recruitment/rules,explains,uttar-pradesh-police-constable-recruitment,record uttar-pradesh-police-constable-recruitment
up pcs photo size,exam-file-size,informational,en,1,/exam/uppsc-combined-state-upper-subordinate-services-examination-pcs/rules,explains,uppsc-combined-state-upper-subordinate-services-examination-pcs,record uppsc-combined-state-upper-subordinate-services-examination-pcs
up pcs signature size,exam-file-size,informational,en,1,/exam/uppsc-combined-state-upper-subordinate-services-examination-pcs/rules,explains,uppsc-combined-state-upper-subordinate-services-examination-pcs,record uppsc-combined-state-upper-subordinate-services-examination-pcs
up pet photo size,exam-file-size,informational,en,1,/exam/upsssc-preliminary-eligibility-test-pet/rules,explains,upsssc-preliminary-eligibility-test-pet,record upsssc-preliminary-eligibility-test-pet
up pet signature size,exam-file-size,informational,en,1,/exam/upsssc-preliminary-eligibility-test-pet/rules,explains,upsssc-preliminary-eligibility-test-pet,record upsssc-preliminary-eligibility-test-pet
up police constable signature size,exam-file-size,informational,en,1,/exam/uttar-pradesh-police-constable-recruitment/rules,explains,uttar-pradesh-police-constable-recruitment,record uttar-pradesh-police-constable-recruitment
up police signature size,exam-file-size,informational,en,1,/exam/uttar-pradesh-police-constable-recruitment/rules,explains,uttar-pradesh-police-constable-recruitment,record uttar-pradesh-police-constable-recruitment
up polytechnic photo size,exam-file-size,informational,en,1,/exam/joint-entrance-examination-council-uttar-pradesh-polytechnic-entrance/rules,explains,joint-entrance-examination-council-uttar-pradesh-polytechnic-entrance,record joint-entrance-examination-council-uttar-pradesh-polytechnic-entrance
up polytechnic signature size,exam-file-size,informational,en,1,/exam/joint-entrance-examination-council-uttar-pradesh-polytechnic-entrance/rules,explains,joint-entrance-examination-council-uttar-pradesh-polytechnic-entrance,record joint-entrance-examination-council-uttar-pradesh-polytechnic-entrance
up review officer photo size,exam-file-size,informational,en,1,/exam/uppsc-review-officer-assistant-review-officer/rules,explains,uppsc-review-officer-assistant-review-officer,record uppsc-review-officer-assistant-review-officer
up review officer signature size,exam-file-size,informational,en,1,/exam/uppsc-review-officer-assistant-review-officer/rules,explains,uppsc-review-officer-assistant-review-officer,record uppsc-review-officer-assistant-review-officer
upprpb signature size,exam-file-size,informational,en,1,/exam/uttar-pradesh-police-constable-recruitment/rules,explains,uttar-pradesh-police-constable-recruitment,record uttar-pradesh-police-constable-recruitment
uppsc otr photo size,exam-file-size,informational,en,1,/exam/uppsc-one-time-registration/rules,explains,uppsc-one-time-registration,record uppsc-one-time-registration
uppsc otr signature size,exam-file-size,informational,en,1,/exam/uppsc-one-time-registration/rules,explains,uppsc-one-time-registration,record uppsc-one-time-registration
uppsc pcs photo size,exam-file-size,informational,en,1,/exam/uppsc-combined-state-upper-subordinate-services-examination-pcs/rules,explains,uppsc-combined-state-upper-subordinate-services-examination-pcs,record uppsc-combined-state-upper-subordinate-services-examination-pcs
uppsc pcs signature size,exam-file-size,informational,en,1,/exam/uppsc-combined-state-upper-subordinate-services-examination-pcs/rules,explains,uppsc-combined-state-upper-subordinate-services-examination-pcs,record uppsc-combined-state-upper-subordinate-services-examination-pcs
uppsc photo size,exam-file-size,informational,en,1,/exam/uppsc-one-time-registration/rules,explains,uppsc-one-time-registration,record uppsc-one-time-registration
uppsc ro aro photo size,exam-file-size,informational,en,1,/exam/uppsc-review-officer-assistant-review-officer/rules,explains,uppsc-review-officer-assistant-review-officer,record uppsc-review-officer-assistant-review-officer
uppsc ro aro signature size,exam-file-size,informational,en,1,/exam/uppsc-review-officer-assistant-review-officer/rules,explains,uppsc-review-officer-assistant-review-officer,record uppsc-review-officer-assistant-review-officer
uppsc signature size,exam-file-size,informational,en,1,/exam/uppsc-one-time-registration/rules,explains,uppsc-one-time-registration,record uppsc-one-time-registration
upsc capf photo size,exam-file-size,informational,en,1,/exam/upsc-capf-assistant-commandants-examination-2026/rules,explains,upsc-capf-assistant-commandants-examination-2026,record upsc-capf-assistant-commandants-examination-2026
upsc capf signature size,exam-file-size,informational,en,1,/exam/upsc-capf-assistant-commandants-examination-2026/rules,explains,upsc-capf-assistant-commandants-examination-2026,record upsc-capf-assistant-commandants-examination-2026
upsc cds photo size,exam-file-size,informational,en,1,/exam/upsc-combined-defence-services-examination-ii-2026/rules,explains,upsc-combined-defence-services-examination-ii-2026,record upsc-combined-defence-services-examination-ii-2026
upsc cds signature size,exam-file-size,informational,en,1,/exam/upsc-combined-defence-services-examination-ii-2026/rules,explains,upsc-combined-defence-services-examination-ii-2026,record upsc-combined-defence-services-examination-ii-2026
upsc cse photo size,exam-file-size,informational,en,1,/exam/upsc-civil-services-examination-2026/rules,explains,upsc-civil-services-examination-2026,record upsc-civil-services-examination-2026
upsc cse signature size,exam-file-size,informational,en,1,/exam/upsc-civil-services-examination-2026/rules,explains,upsc-civil-services-examination-2026,record upsc-civil-services-examination-2026
upsc ese photo size,exam-file-size,informational,en,1,/exam/upsc-engineering-services-examination/rules,explains,upsc-engineering-services-examination,record upsc-engineering-services-examination
upsc ese signature size,exam-file-size,informational,en,1,/exam/upsc-engineering-services-examination/rules,explains,upsc-engineering-services-examination,record upsc-engineering-services-examination
upsc nda photo size,exam-file-size,informational,en,1,/exam/upsc-nda-na-examination-ii-2026/rules,explains,upsc-nda-na-examination-ii-2026,record upsc-nda-na-examination-ii-2026
upsc nda signature size,exam-file-size,informational,en,1,/exam/upsc-nda-na-examination-ii-2026/rules,explains,upsc-nda-na-examination-ii-2026,record upsc-nda-na-examination-ii-2026
upsc prelims photo size,exam-file-size,informational,en,1,/exam/upsc-civil-services-examination-2026/rules,explains,upsc-civil-services-examination-2026,record upsc-civil-services-examination-2026
upsc prelims signature size,exam-file-size,informational,en,1,/exam/upsc-civil-services-examination-2026/rules,explains,upsc-civil-services-examination-2026,record upsc-civil-services-examination-2026
upsssc pet photo size,exam-file-size,informational,en,1,/exam/upsssc-preliminary-eligibility-test-pet/rules,explains,upsssc-preliminary-eligibility-test-pet,record upsssc-preliminary-eligibility-test-pet
upsssc pet signature size,exam-file-size,informational,en,1,/exam/upsssc-preliminary-eligibility-test-pet/rules,explains,upsssc-preliminary-eligibility-test-pet,record upsssc-preliminary-eligibility-test-pet
vyapam pre bed photo size,exam-file-size,informational,en,1,/exam/cg-vyapam-pre-b-ed-entrance-examination/rules,explains,cg-vyapam-pre-b-ed-entrance-examination,record cg-vyapam-pre-b-ed-entrance-examination
vyapam pre bed signature size,exam-file-size,informational,en,1,/exam/cg-vyapam-pre-b-ed-entrance-examination/rules,explains,cg-vyapam-pre-b-ed-entrance-examination,record cg-vyapam-pre-b-ed-entrance-examination
wb primary tet photo size,exam-file-size,informational,en,1,/exam/west-bengal-primary-teacher-eligibility-test/rules,explains,west-bengal-primary-teacher-eligibility-test,record west-bengal-primary-teacher-eligibility-test
wb primary tet signature size,exam-file-size,informational,en,1,/exam/west-bengal-primary-teacher-eligibility-test/rules,explains,west-bengal-primary-teacher-eligibility-test,record west-bengal-primary-teacher-eligibility-test
wb tet photo size,exam-file-size,informational,en,1,/exam/west-bengal-primary-teacher-eligibility-test/rules,explains,west-bengal-primary-teacher-eligibility-test,record west-bengal-primary-teacher-eligibility-test
wb tet signature size,exam-file-size,informational,en,1,/exam/west-bengal-primary-teacher-eligibility-test/rules,explains,west-bengal-primary-teacher-eligibility-test,record west-bengal-primary-teacher-eligibility-test
wbcs photo size,exam-file-size,informational,en,1,/exam/wbpsc-wbcs-online-application/rules,explains,wbpsc-wbcs-online-application,record wbpsc-wbcs-online-application
wbcs signature size,exam-file-size,informational,en,1,/exam/wbpsc-wbcs-online-application/rules,explains,wbpsc-wbcs-online-application,record wbpsc-wbcs-online-application
wbjee photo size,exam-file-size,informational,en,1,/exam/wbjee-2026/rules,explains,wbjee-2026,record wbjee-2026
