keyword,cluster,intent,language,priority,target_url,coverage,exam_ids,basis
how many kb signature for capf,exam-question,question,en,3,/exam/upsc-capf-assistant-commandants-examination-2026/rules,explains,upsc-capf-assistant-commandants-examination-2026,record upsc-capf-assistant-commandants-examination-2026
how many kb signature for capf ac,exam-question,question,en,3,/exam/upsc-capf-assistant-commandants-examination-2026/rules,explains,upsc-capf-assistant-commandants-examination-2026,record upsc-capf-assistant-commandants-examination-2026
how many kb signature for capf ac 2026,exam-question,question,en,3,/exam/upsc-capf-assistant-commandants-examination-2026/rules,explains,upsc-capf-assistant-commandants-examination-2026,record upsc-capf-assistant-commandants-examination-2026
how many kb signature for cat,exam-question,question,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
how many kb signature for cat 2025,exam-question,question,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
how many kb signature for cds,exam-question,question,en,3,/exam/upsc-combined-defence-services-examination-ii-2026/rules,explains,upsc-combined-defence-services-examination-ii-2026,record upsc-combined-defence-services-examination-ii-2026
how many kb signature for cds ii 2026,exam-question,question,en,3,/exam/upsc-combined-defence-services-examination-ii-2026/rules,explains,upsc-combined-defence-services-examination-ii-2026,record upsc-combined-defence-services-examination-ii-2026
how many kb signature for central armed police forces,exam-question,question,en,3,/exam/upsc-capf-assistant-commandants-examination-2026/rules,explains,upsc-capf-assistant-commandants-examination-2026,record upsc-capf-assistant-commandants-examination-2026
how many kb signature for central teacher eligibility test,exam-question,question,en,3,/exam/ctet-september-2026/rules,explains,ctet-september-2026,record ctet-september-2026
how many kb signature for cg pre bed,exam-question,question,en,3,/exam/cg-vyapam-pre-b-ed-entrance-examination/rules,explains,cg-vyapam-pre-b-ed-entrance-examination,record cg-vyapam-pre-b-ed-entrance-examination
how many kb signature for cg vyapam bed,exam-question,question,en,3,/exam/cg-vyapam-pre-b-ed-entrance-examination/rules,explains,cg-vyapam-pre-b-ed-entrance-examination,record cg-vyapam-pre-b-ed-entrance-examination
how many kb signature for cgl,exam-question,question,en,3,/exam/ssc-combined-graduate-level-examination-2026-live-capture/rules,explains,ssc-combined-graduate-level-examination-2026-live-capture,record ssc-combined-graduate-level-examination-2026-live-capture
how many kb signature for chsl,exam-question,question,en,3,/exam/ssc-combined-higher-secondary-10-2-level-examination-2025-live-capture/rules,explains,ssc-combined-higher-secondary-10-2-level-examination-2025-live-capture,record ssc-combined-higher-secondary-10-2-level-examination-2025-live-capture
how many kb signature for civil services examination,exam-question,question,en,3,/exam/upsc-civil-services-examination-2026/rules,explains,upsc-civil-services-examination-2026,record upsc-civil-services-examination-2026
how many kb signature for combined defence services,exam-question,question,en,3,/exam/upsc-combined-defence-services-examination-ii-2026/rules,explains,upsc-combined-defence-services-examination-ii-2026,record upsc-combined-defence-services-examination-ii-2026
how many kb signature for common university entrance test,exam-question,question,en,3,/exam/cuet-ug-2026/rules,explains,cuet-ug-2026,record cuet-ug-2026
how many kb signature for common university entrance test pg,exam-question,question,en,3,/exam/cuet-pg-2026/rules,explains,cuet-pg-2026,record cuet-pg-2026
how many kb signature for company secretary,exam-question,question,en,3,/exam/icsi-student-registration-and-examination/rules,explains,icsi-student-registration-and-examination,record icsi-student-registration-and-examination
how many kb signature for cs,exam-question,question,en,3,/exam/icsi-student-registration-and-examination/rules,explains,icsi-student-registration-and-examination,record icsi-student-registration-and-examination
how many kb signature for csbc bihar police,exam-question,question,en,3,/exam/bihar-police-constable-recruitment/rules,explains,bihar-police-constable-recruitment,record bihar-police-constable-recruitment
how many kb signature for cse,exam-question,question,en,3,/exam/upsc-civil-services-examination-2026/rules,explains,upsc-civil-services-examination-2026,record upsc-civil-services-examination-2026
how many kb signature for cse 2026,exam-question,question,en,3,/exam/upsc-civil-services-examination-2026/rules,explains,upsc-civil-services-examination-2026,record upsc-civil-services-examination-2026
how many kb signature for csir net,exam-question,question,en,3,/exam/joint-csir-ugc-net/rules,explains,joint-csir-ugc-net,record joint-csir-ugc-net
how many kb signature for csir ugc net,exam-question,question,en,3,/exam/joint-csir-ugc-net/rules,explains,joint-csir-ugc-net,record joint-csir-ugc-net
how many kb signature for ctet,exam-question,question,en,3,/exam/ctet-september-2026/rules,explains,ctet-september-2026,record ctet-september-2026
how many kb signature for cuet,exam-question,question,en,3,/exam/cuet-ug-2026/rules,explains,cuet-ug-2026,record cuet-ug-2026
how many kb signature for cuet pg,exam-question,question,en,3,/exam/cuet-pg-2026/rules,explains,cuet-pg-2026,record cuet-pg-2026
how many kb signature for cuet ug,exam-question,question,en,3,/exam/cuet-ug-2026/rules,explains,cuet-ug-2026,record cuet-ug-2026
how many kb signature for delhi police,exam-question,question,en,3,/exam/delhi-police-constable-executive/rules,explains,delhi-police-constable-executive,record delhi-police-constable-executive
how many kb signature for delhi police constable,exam-question,question,en,3,/exam/delhi-police-constable-executive/rules,explains,delhi-police-constable-executive,record delhi-police-constable-executive
how many kb signature for delhi police si,exam-question,question,en,3,/exam/ssc-sub-inspector-in-delhi-police-and-capfs-examination/rules,explains,ssc-sub-inspector-in-delhi-police-and-capfs-examination,record ssc-sub-inspector-in-delhi-police-and-capfs-examination
how many kb signature for delhi sssb,exam-question,question,en,3,/exam/dsssb-recruitment-examinations/rules,explains,dsssb-recruitment-examinations,record dsssb-recruitment-examinations
how many kb signature for dsssb,exam-question,question,en,3,/exam/dsssb-recruitment-examinations/rules,explains,dsssb-recruitment-examinations,record dsssb-recruitment-examinations
how many kb signature for eamcet,exam-question,question,en,3,/exam/tg-eapcet/rules,explains,tg-eapcet,record tg-eapcet
how many kb signature for engineering services examination,exam-question,question,en,3,/exam/upsc-engineering-services-examination/rules,explains,upsc-engineering-services-examination,record upsc-engineering-services-examination
how many kb signature for ese,exam-question,question,en,3,/exam/upsc-engineering-services-examination/rules,explains,upsc-engineering-services-examination,record upsc-engineering-services-examination
how many kb signature for gate,exam-question,question,en,3,/exam/gate-2026/rules,explains,gate-2026,record gate-2026
how many kb signature for gd constable,exam-question,question,en,3,/exam/ssc-constable-gd-examination-2025-live-capture/rules,explains,ssc-constable-gd-examination-2025-live-capture,record ssc-constable-gd-examination-2025-live-capture
how many kb signature for gic am,exam-question,question,en,3,/exam/gic-assistant-manager-2024-25/rules,explains,gic-assistant-manager-2024-25,record gic-assistant-manager-2024-25
how many kb signature for graduate aptitude test in engineering,exam-question,question,en,3,/exam/gate-2026/rules,explains,gate-2026,record gate-2026
how many kb signature for gujarat cet,exam-question,question,en,3,/exam/gujcet/rules,explains,gujcet,record gujcet
how many kb signature for gujarat common entrance test,exam-question,question,en,3,/exam/gujcet/rules,explains,gujcet,record gujcet
how many kb signature for gujarat lokrakshak,exam-question,question,en,3,/exam/gujarat-police-lokrakshak-recruitment/rules,explains,gujarat-police-lokrakshak-recruitment,record gujarat-police-lokrakshak-recruitment
how many kb signature for gujarat police constable,exam-question,question,en,3,/exam/gujarat-police-lokrakshak-recruitment/rules,explains,gujarat-police-lokrakshak-recruitment,record gujarat-police-lokrakshak-recruitment
how many kb signature for gujarat police sub inspector,exam-question,question,en,3,/exam/gujarat-police-psi-recruitment/rules,explains,gujarat-police-psi-recruitment,record gujarat-police-psi-recruitment
how many kb signature for gujarat psi,exam-question,question,en,3,/exam/gujarat-police-psi-recruitment/rules,explains,gujarat-police-psi-recruitment,record gujarat-police-psi-recruitment
how many kb signature for haryana cet group d,exam-question,question,en,3,/exam/hssc-cet-group-d/rules,explains,hssc-cet-group-d,record hssc-cet-group-d
how many kb signature for haryana group c,exam-question,question,en,3,/exam/haryana-cet-group-c/rules,explains,haryana-cet-group-c,record haryana-cet-group-c
how many kb signature for haryana tet,exam-question,question,en,3,/exam/haryana-teacher-eligibility-test/rules,explains,haryana-teacher-eligibility-test,record haryana-teacher-eligibility-test
how many kb signature for hssc cet group c,exam-question,question,en,3,/exam/haryana-cet-group-c/rules,explains,haryana-cet-group-c,record haryana-cet-group-c
how many kb signature for hssc group d,exam-question,question,en,3,/exam/hssc-cet-group-d/rules,explains,hssc-cet-group-d,record hssc-cet-group-d
how many kb signature for htet,exam-question,question,en,3,/exam/haryana-teacher-eligibility-test/rules,explains,haryana-teacher-eligibility-test,record haryana-teacher-eligibility-test
how many kb signature for iaf agniveer,exam-question,question,en,3,/exam/indian-air-force-agniveervayu-recruitment/rules,explains,indian-air-force-agniveervayu-recruitment,record indian-air-force-agniveervayu-recruitment
how many kb signature for ias,exam-question,question,en,3,/exam/upsc-civil-services-examination-2026/rules,explains,upsc-civil-services-examination-2026,record upsc-civil-services-examination-2026
how many kb signature for ibps clerical,exam-question,question,en,3,/exam/ibps-crp-customer-service-associates-xv/rules,explains,ibps-crp-customer-service-associates-xv,record ibps-crp-customer-service-associates-xv
how many kb signature for ibps clerk,exam-question,question,en,3,/exam/ibps-crp-customer-service-associates-xv/rules,explains,ibps-crp-customer-service-associates-xv,record ibps-crp-customer-service-associates-xv
how many kb signature for ibps crp po,exam-question,question,en,3,/exam/ibps-crp-po-mt-xvi/rules,explains,ibps-crp-po-mt-xvi,record ibps-crp-po-mt-xvi
how many kb signature for ibps csa,exam-question,question,en,3,/exam/ibps-crp-customer-service-associates-xv/rules,explains,ibps-crp-customer-service-associates-xv,record ibps-crp-customer-service-associates-xv
how many kb signature for ibps po,exam-question,question,en,3,/exam/ibps-crp-po-mt-xvi/rules,explains,ibps-crp-po-mt-xvi,record ibps-crp-po-mt-xvi
how many kb signature for ibps po mt,exam-question,question,en,3,/exam/ibps-crp-po-mt-xvi/rules,explains,ibps-crp-po-mt-xvi,record ibps-crp-po-mt-xvi
how many kb signature for ibps regional rural banks,exam-question,question,en,3,/exam/ibps-crp-regional-rural-banks-xiv/rules,explains,ibps-crp-regional-rural-banks-xiv,record ibps-crp-regional-rural-banks-xiv
how many kb signature for ibps rrb,exam-question,question,en,3,/exam/ibps-crp-regional-rural-banks-xiv/rules,explains,ibps-crp-regional-rural-banks-xiv,record ibps-crp-regional-rural-banks-xiv
how many kb signature for ibps so,exam-question,question,en,3,/exam/ibps-crp-specialist-officers-xvi/rules,explains,ibps-crp-specialist-officers-xvi,record ibps-crp-specialist-officers-xvi
how many kb signature for ibps specialist officer,exam-question,question,en,3,/exam/ibps-crp-specialist-officers-xvi/rules,explains,ibps-crp-specialist-officers-xvi,record ibps-crp-specialist-officers-xvi
how many kb signature for icai,exam-question,question,en,3,/exam/icai-examination-portal/rules,explains,icai-examination-portal,record icai-examination-portal
how many kb signature for icsi,exam-question,question,en,3,/exam/icsi-student-registration-and-examination/rules,explains,icsi-student-registration-and-examination,record icsi-student-registration-and-examination
how many kb signature for ies,exam-question,question,en,3,/exam/upsc-engineering-services-examination/rules,explains,upsc-engineering-services-examination,record upsc-engineering-services-examination
how many kb signature for iim cat,exam-question,question,en,3,/exam/common-admission-test-2025/rules,explains,common-admission-test-2025,record common-admission-test-2025
how many kb signature for jee,exam-question,question,en,3,/exam/jee-main-2026/rules,explains,jee-main-2026,record jee-main-2026
